dependency_group_id,constructor_family,linear_context,exact_relation,aggregate_coordinate,component_coordinates,n_members,linearity_argument,evidence_class,all_members_admissible,n_inadmissible_members,inadmissible_members,status,vacuous_reason
DEP_C8_LEVEL_OVER_RATE_ece1,C8,LEVEL_OVER_RATE(pinj_b|ece1),LEVEL_OVER_RATE(pinj|ece1) = sum_b LEVEL_OVER_RATE(pinj_b|ece1),LEVEL_OVER_RATE(pinj|ece1),LEVEL_OVER_RATE(pinj_15l|ece1)|LEVEL_OVER_RATE(pinj_15r|ece1)|LEVEL_OVER_RATE(pinj_21l|ece1)|LEVEL_OVER_RATE(pinj_21r|ece1)|LEVEL_OVER_RATE(pinj_30l|ece1)|LEVEL_OVER_RATE(pinj_30r|ece1)|LEVEL_OVER_RATE(pinj_33l|ece1)|LEVEL_OVER_RATE(pinj_33r|ece1),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece1)|LEVEL_OVER_RATE(pinj_15l|ece1)|LEVEL_OVER_RATE(pinj_15r|ece1)|LEVEL_OVER_RATE(pinj_21l|ece1)|LEVEL_OVER_RATE(pinj_21r|ece1)|LEVEL_OVER_RATE(pinj_30l|ece1)|LEVEL_OVER_RATE(pinj_30r|ece1)|LEVEL_OVER_RATE(pinj_33l|ece1)|LEVEL_OVER_RATE(pinj_33r|ece1),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece2,C4,PHASE(pinj_b|ece2),PHASE(pinj|ece2) = sum_b PHASE(pinj_b|ece2),PHASE(pinj|ece2),PHASE(pinj_15l|ece2)|PHASE(pinj_15r|ece2)|PHASE(pinj_21l|ece2)|PHASE(pinj_21r|ece2)|PHASE(pinj_30l|ece2)|PHASE(pinj_30r|ece2)|PHASE(pinj_33l|ece2)|PHASE(pinj_33r|ece2),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece2)|PHASE(pinj_15l|ece2)|PHASE(pinj_15r|ece2)|PHASE(pinj_21l|ece2)|PHASE(pinj_21r|ece2)|PHASE(pinj_30l|ece2)|PHASE(pinj_30r|ece2)|PHASE(pinj_33l|ece2)|PHASE(pinj_33r|ece2),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece2,C6,LEVEL_RATE(pinj_b|ece2),LEVEL_RATE(pinj|ece2) = sum_b LEVEL_RATE(pinj_b|ece2),LEVEL_RATE(pinj|ece2),LEVEL_RATE(pinj_15l|ece2)|LEVEL_RATE(pinj_15r|ece2)|LEVEL_RATE(pinj_21l|ece2)|LEVEL_RATE(pinj_21r|ece2)|LEVEL_RATE(pinj_30l|ece2)|LEVEL_RATE(pinj_30r|ece2)|LEVEL_RATE(pinj_33l|ece2)|LEVEL_RATE(pinj_33r|ece2),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece2)|LEVEL_RATE(pinj_21l|ece2)|LEVEL_RATE(pinj_21r|ece2)|LEVEL_RATE(pinj_33l|ece2),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece2,C8,LEVEL_OVER_RATE(pinj_b|ece2),LEVEL_OVER_RATE(pinj|ece2) = sum_b LEVEL_OVER_RATE(pinj_b|ece2),LEVEL_OVER_RATE(pinj|ece2),LEVEL_OVER_RATE(pinj_15l|ece2)|LEVEL_OVER_RATE(pinj_15r|ece2)|LEVEL_OVER_RATE(pinj_21l|ece2)|LEVEL_OVER_RATE(pinj_21r|ece2)|LEVEL_OVER_RATE(pinj_30l|ece2)|LEVEL_OVER_RATE(pinj_30r|ece2)|LEVEL_OVER_RATE(pinj_33l|ece2)|LEVEL_OVER_RATE(pinj_33r|ece2),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece2)|LEVEL_OVER_RATE(pinj_15l|ece2)|LEVEL_OVER_RATE(pinj_15r|ece2)|LEVEL_OVER_RATE(pinj_21l|ece2)|LEVEL_OVER_RATE(pinj_21r|ece2)|LEVEL_OVER_RATE(pinj_30l|ece2)|LEVEL_OVER_RATE(pinj_30r|ece2)|LEVEL_OVER_RATE(pinj_33l|ece2)|LEVEL_OVER_RATE(pinj_33r|ece2),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece3,C4,PHASE(pinj_b|ece3),PHASE(pinj|ece3) = sum_b PHASE(pinj_b|ece3),PHASE(pinj|ece3),PHASE(pinj_15l|ece3)|PHASE(pinj_15r|ece3)|PHASE(pinj_21l|ece3)|PHASE(pinj_21r|ece3)|PHASE(pinj_30l|ece3)|PHASE(pinj_30r|ece3)|PHASE(pinj_33l|ece3)|PHASE(pinj_33r|ece3),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece3)|PHASE(pinj_15l|ece3)|PHASE(pinj_15r|ece3)|PHASE(pinj_21l|ece3)|PHASE(pinj_21r|ece3)|PHASE(pinj_30l|ece3)|PHASE(pinj_30r|ece3)|PHASE(pinj_33l|ece3)|PHASE(pinj_33r|ece3),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece3,C6,LEVEL_RATE(pinj_b|ece3),LEVEL_RATE(pinj|ece3) = sum_b LEVEL_RATE(pinj_b|ece3),LEVEL_RATE(pinj|ece3),LEVEL_RATE(pinj_15l|ece3)|LEVEL_RATE(pinj_15r|ece3)|LEVEL_RATE(pinj_21l|ece3)|LEVEL_RATE(pinj_21r|ece3)|LEVEL_RATE(pinj_30l|ece3)|LEVEL_RATE(pinj_30r|ece3)|LEVEL_RATE(pinj_33l|ece3)|LEVEL_RATE(pinj_33r|ece3),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece3)|LEVEL_RATE(pinj_21l|ece3)|LEVEL_RATE(pinj_21r|ece3)|LEVEL_RATE(pinj_33l|ece3),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece3,C8,LEVEL_OVER_RATE(pinj_b|ece3),LEVEL_OVER_RATE(pinj|ece3) = sum_b LEVEL_OVER_RATE(pinj_b|ece3),LEVEL_OVER_RATE(pinj|ece3),LEVEL_OVER_RATE(pinj_15l|ece3)|LEVEL_OVER_RATE(pinj_15r|ece3)|LEVEL_OVER_RATE(pinj_21l|ece3)|LEVEL_OVER_RATE(pinj_21r|ece3)|LEVEL_OVER_RATE(pinj_30l|ece3)|LEVEL_OVER_RATE(pinj_30r|ece3)|LEVEL_OVER_RATE(pinj_33l|ece3)|LEVEL_OVER_RATE(pinj_33r|ece3),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece3)|LEVEL_OVER_RATE(pinj_15l|ece3)|LEVEL_OVER_RATE(pinj_15r|ece3)|LEVEL_OVER_RATE(pinj_21l|ece3)|LEVEL_OVER_RATE(pinj_21r|ece3)|LEVEL_OVER_RATE(pinj_30l|ece3)|LEVEL_OVER_RATE(pinj_30r|ece3)|LEVEL_OVER_RATE(pinj_33l|ece3)|LEVEL_OVER_RATE(pinj_33r|ece3),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece4,C4,PHASE(pinj_b|ece4),PHASE(pinj|ece4) = sum_b PHASE(pinj_b|ece4),PHASE(pinj|ece4),PHASE(pinj_15l|ece4)|PHASE(pinj_15r|ece4)|PHASE(pinj_21l|ece4)|PHASE(pinj_21r|ece4)|PHASE(pinj_30l|ece4)|PHASE(pinj_30r|ece4)|PHASE(pinj_33l|ece4)|PHASE(pinj_33r|ece4),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece4)|PHASE(pinj_15l|ece4)|PHASE(pinj_15r|ece4)|PHASE(pinj_21l|ece4)|PHASE(pinj_21r|ece4)|PHASE(pinj_30l|ece4)|PHASE(pinj_30r|ece4)|PHASE(pinj_33l|ece4)|PHASE(pinj_33r|ece4),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece4,C6,LEVEL_RATE(pinj_b|ece4),LEVEL_RATE(pinj|ece4) = sum_b LEVEL_RATE(pinj_b|ece4),LEVEL_RATE(pinj|ece4),LEVEL_RATE(pinj_15l|ece4)|LEVEL_RATE(pinj_15r|ece4)|LEVEL_RATE(pinj_21l|ece4)|LEVEL_RATE(pinj_21r|ece4)|LEVEL_RATE(pinj_30l|ece4)|LEVEL_RATE(pinj_30r|ece4)|LEVEL_RATE(pinj_33l|ece4)|LEVEL_RATE(pinj_33r|ece4),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece4)|LEVEL_RATE(pinj_21l|ece4)|LEVEL_RATE(pinj_21r|ece4)|LEVEL_RATE(pinj_33l|ece4),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece4,C8,LEVEL_OVER_RATE(pinj_b|ece4),LEVEL_OVER_RATE(pinj|ece4) = sum_b LEVEL_OVER_RATE(pinj_b|ece4),LEVEL_OVER_RATE(pinj|ece4),LEVEL_OVER_RATE(pinj_15l|ece4)|LEVEL_OVER_RATE(pinj_15r|ece4)|LEVEL_OVER_RATE(pinj_21l|ece4)|LEVEL_OVER_RATE(pinj_21r|ece4)|LEVEL_OVER_RATE(pinj_30l|ece4)|LEVEL_OVER_RATE(pinj_30r|ece4)|LEVEL_OVER_RATE(pinj_33l|ece4)|LEVEL_OVER_RATE(pinj_33r|ece4),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece4)|LEVEL_OVER_RATE(pinj_15l|ece4)|LEVEL_OVER_RATE(pinj_15r|ece4)|LEVEL_OVER_RATE(pinj_21l|ece4)|LEVEL_OVER_RATE(pinj_21r|ece4)|LEVEL_OVER_RATE(pinj_30l|ece4)|LEVEL_OVER_RATE(pinj_30r|ece4)|LEVEL_OVER_RATE(pinj_33l|ece4)|LEVEL_OVER_RATE(pinj_33r|ece4),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece5,C4,PHASE(pinj_b|ece5),PHASE(pinj|ece5) = sum_b PHASE(pinj_b|ece5),PHASE(pinj|ece5),PHASE(pinj_15l|ece5)|PHASE(pinj_15r|ece5)|PHASE(pinj_21l|ece5)|PHASE(pinj_21r|ece5)|PHASE(pinj_30l|ece5)|PHASE(pinj_30r|ece5)|PHASE(pinj_33l|ece5)|PHASE(pinj_33r|ece5),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece5)|PHASE(pinj_15l|ece5)|PHASE(pinj_15r|ece5)|PHASE(pinj_21l|ece5)|PHASE(pinj_21r|ece5)|PHASE(pinj_30l|ece5)|PHASE(pinj_30r|ece5)|PHASE(pinj_33l|ece5)|PHASE(pinj_33r|ece5),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece5,C6,LEVEL_RATE(pinj_b|ece5),LEVEL_RATE(pinj|ece5) = sum_b LEVEL_RATE(pinj_b|ece5),LEVEL_RATE(pinj|ece5),LEVEL_RATE(pinj_15l|ece5)|LEVEL_RATE(pinj_15r|ece5)|LEVEL_RATE(pinj_21l|ece5)|LEVEL_RATE(pinj_21r|ece5)|LEVEL_RATE(pinj_30l|ece5)|LEVEL_RATE(pinj_30r|ece5)|LEVEL_RATE(pinj_33l|ece5)|LEVEL_RATE(pinj_33r|ece5),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece5)|LEVEL_RATE(pinj_21l|ece5)|LEVEL_RATE(pinj_21r|ece5)|LEVEL_RATE(pinj_33l|ece5),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece5,C8,LEVEL_OVER_RATE(pinj_b|ece5),LEVEL_OVER_RATE(pinj|ece5) = sum_b LEVEL_OVER_RATE(pinj_b|ece5),LEVEL_OVER_RATE(pinj|ece5),LEVEL_OVER_RATE(pinj_15l|ece5)|LEVEL_OVER_RATE(pinj_15r|ece5)|LEVEL_OVER_RATE(pinj_21l|ece5)|LEVEL_OVER_RATE(pinj_21r|ece5)|LEVEL_OVER_RATE(pinj_30l|ece5)|LEVEL_OVER_RATE(pinj_30r|ece5)|LEVEL_OVER_RATE(pinj_33l|ece5)|LEVEL_OVER_RATE(pinj_33r|ece5),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece5)|LEVEL_OVER_RATE(pinj_15l|ece5)|LEVEL_OVER_RATE(pinj_15r|ece5)|LEVEL_OVER_RATE(pinj_21l|ece5)|LEVEL_OVER_RATE(pinj_21r|ece5)|LEVEL_OVER_RATE(pinj_30l|ece5)|LEVEL_OVER_RATE(pinj_30r|ece5)|LEVEL_OVER_RATE(pinj_33l|ece5)|LEVEL_OVER_RATE(pinj_33r|ece5),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece6,C4,PHASE(pinj_b|ece6),PHASE(pinj|ece6) = sum_b PHASE(pinj_b|ece6),PHASE(pinj|ece6),PHASE(pinj_15l|ece6)|PHASE(pinj_15r|ece6)|PHASE(pinj_21l|ece6)|PHASE(pinj_21r|ece6)|PHASE(pinj_30l|ece6)|PHASE(pinj_30r|ece6)|PHASE(pinj_33l|ece6)|PHASE(pinj_33r|ece6),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece6)|PHASE(pinj_15l|ece6)|PHASE(pinj_15r|ece6)|PHASE(pinj_21l|ece6)|PHASE(pinj_21r|ece6)|PHASE(pinj_30l|ece6)|PHASE(pinj_30r|ece6)|PHASE(pinj_33l|ece6)|PHASE(pinj_33r|ece6),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece6,C6,LEVEL_RATE(pinj_b|ece6),LEVEL_RATE(pinj|ece6) = sum_b LEVEL_RATE(pinj_b|ece6),LEVEL_RATE(pinj|ece6),LEVEL_RATE(pinj_15l|ece6)|LEVEL_RATE(pinj_15r|ece6)|LEVEL_RATE(pinj_21l|ece6)|LEVEL_RATE(pinj_21r|ece6)|LEVEL_RATE(pinj_30l|ece6)|LEVEL_RATE(pinj_30r|ece6)|LEVEL_RATE(pinj_33l|ece6)|LEVEL_RATE(pinj_33r|ece6),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece6)|LEVEL_RATE(pinj_21l|ece6)|LEVEL_RATE(pinj_21r|ece6)|LEVEL_RATE(pinj_33l|ece6),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece6,C8,LEVEL_OVER_RATE(pinj_b|ece6),LEVEL_OVER_RATE(pinj|ece6) = sum_b LEVEL_OVER_RATE(pinj_b|ece6),LEVEL_OVER_RATE(pinj|ece6),LEVEL_OVER_RATE(pinj_15l|ece6)|LEVEL_OVER_RATE(pinj_15r|ece6)|LEVEL_OVER_RATE(pinj_21l|ece6)|LEVEL_OVER_RATE(pinj_21r|ece6)|LEVEL_OVER_RATE(pinj_30l|ece6)|LEVEL_OVER_RATE(pinj_30r|ece6)|LEVEL_OVER_RATE(pinj_33l|ece6)|LEVEL_OVER_RATE(pinj_33r|ece6),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece6)|LEVEL_OVER_RATE(pinj_15l|ece6)|LEVEL_OVER_RATE(pinj_15r|ece6)|LEVEL_OVER_RATE(pinj_21l|ece6)|LEVEL_OVER_RATE(pinj_21r|ece6)|LEVEL_OVER_RATE(pinj_30l|ece6)|LEVEL_OVER_RATE(pinj_30r|ece6)|LEVEL_OVER_RATE(pinj_33l|ece6)|LEVEL_OVER_RATE(pinj_33r|ece6),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece7,C4,PHASE(pinj_b|ece7),PHASE(pinj|ece7) = sum_b PHASE(pinj_b|ece7),PHASE(pinj|ece7),PHASE(pinj_15l|ece7)|PHASE(pinj_15r|ece7)|PHASE(pinj_21l|ece7)|PHASE(pinj_21r|ece7)|PHASE(pinj_30l|ece7)|PHASE(pinj_30r|ece7)|PHASE(pinj_33l|ece7)|PHASE(pinj_33r|ece7),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece7)|PHASE(pinj_15l|ece7)|PHASE(pinj_15r|ece7)|PHASE(pinj_21l|ece7)|PHASE(pinj_21r|ece7)|PHASE(pinj_30l|ece7)|PHASE(pinj_30r|ece7)|PHASE(pinj_33l|ece7)|PHASE(pinj_33r|ece7),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece7,C6,LEVEL_RATE(pinj_b|ece7),LEVEL_RATE(pinj|ece7) = sum_b LEVEL_RATE(pinj_b|ece7),LEVEL_RATE(pinj|ece7),LEVEL_RATE(pinj_15l|ece7)|LEVEL_RATE(pinj_15r|ece7)|LEVEL_RATE(pinj_21l|ece7)|LEVEL_RATE(pinj_21r|ece7)|LEVEL_RATE(pinj_30l|ece7)|LEVEL_RATE(pinj_30r|ece7)|LEVEL_RATE(pinj_33l|ece7)|LEVEL_RATE(pinj_33r|ece7),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece7)|LEVEL_RATE(pinj_21l|ece7)|LEVEL_RATE(pinj_21r|ece7)|LEVEL_RATE(pinj_33l|ece7),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece7,C8,LEVEL_OVER_RATE(pinj_b|ece7),LEVEL_OVER_RATE(pinj|ece7) = sum_b LEVEL_OVER_RATE(pinj_b|ece7),LEVEL_OVER_RATE(pinj|ece7),LEVEL_OVER_RATE(pinj_15l|ece7)|LEVEL_OVER_RATE(pinj_15r|ece7)|LEVEL_OVER_RATE(pinj_21l|ece7)|LEVEL_OVER_RATE(pinj_21r|ece7)|LEVEL_OVER_RATE(pinj_30l|ece7)|LEVEL_OVER_RATE(pinj_30r|ece7)|LEVEL_OVER_RATE(pinj_33l|ece7)|LEVEL_OVER_RATE(pinj_33r|ece7),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece7)|LEVEL_OVER_RATE(pinj_15l|ece7)|LEVEL_OVER_RATE(pinj_15r|ece7)|LEVEL_OVER_RATE(pinj_21l|ece7)|LEVEL_OVER_RATE(pinj_21r|ece7)|LEVEL_OVER_RATE(pinj_30l|ece7)|LEVEL_OVER_RATE(pinj_30r|ece7)|LEVEL_OVER_RATE(pinj_33l|ece7)|LEVEL_OVER_RATE(pinj_33r|ece7),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece8,C4,PHASE(pinj_b|ece8),PHASE(pinj|ece8) = sum_b PHASE(pinj_b|ece8),PHASE(pinj|ece8),PHASE(pinj_15l|ece8)|PHASE(pinj_15r|ece8)|PHASE(pinj_21l|ece8)|PHASE(pinj_21r|ece8)|PHASE(pinj_30l|ece8)|PHASE(pinj_30r|ece8)|PHASE(pinj_33l|ece8)|PHASE(pinj_33r|ece8),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece8)|PHASE(pinj_15l|ece8)|PHASE(pinj_15r|ece8)|PHASE(pinj_21l|ece8)|PHASE(pinj_21r|ece8)|PHASE(pinj_30l|ece8)|PHASE(pinj_30r|ece8)|PHASE(pinj_33l|ece8)|PHASE(pinj_33r|ece8),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece8,C6,LEVEL_RATE(pinj_b|ece8),LEVEL_RATE(pinj|ece8) = sum_b LEVEL_RATE(pinj_b|ece8),LEVEL_RATE(pinj|ece8),LEVEL_RATE(pinj_15l|ece8)|LEVEL_RATE(pinj_15r|ece8)|LEVEL_RATE(pinj_21l|ece8)|LEVEL_RATE(pinj_21r|ece8)|LEVEL_RATE(pinj_30l|ece8)|LEVEL_RATE(pinj_30r|ece8)|LEVEL_RATE(pinj_33l|ece8)|LEVEL_RATE(pinj_33r|ece8),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece8)|LEVEL_RATE(pinj_21l|ece8)|LEVEL_RATE(pinj_21r|ece8)|LEVEL_RATE(pinj_33l|ece8),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C8_LEVEL_OVER_RATE_ece8,C8,LEVEL_OVER_RATE(pinj_b|ece8),LEVEL_OVER_RATE(pinj|ece8) = sum_b LEVEL_OVER_RATE(pinj_b|ece8),LEVEL_OVER_RATE(pinj|ece8),LEVEL_OVER_RATE(pinj_15l|ece8)|LEVEL_OVER_RATE(pinj_15r|ece8)|LEVEL_OVER_RATE(pinj_21l|ece8)|LEVEL_OVER_RATE(pinj_21r|ece8)|LEVEL_OVER_RATE(pinj_30l|ece8)|LEVEL_OVER_RATE(pinj_30r|ece8)|LEVEL_OVER_RATE(pinj_33l|ece8)|LEVEL_OVER_RATE(pinj_33r|ece8),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); aggregate level in NUMERATOR only,LOCAL_DOCUMENTED,False,9,LEVEL_OVER_RATE(pinj|ece8)|LEVEL_OVER_RATE(pinj_15l|ece8)|LEVEL_OVER_RATE(pinj_15r|ece8)|LEVEL_OVER_RATE(pinj_21l|ece8)|LEVEL_OVER_RATE(pinj_21r|ece8)|LEVEL_OVER_RATE(pinj_30l|ece8)|LEVEL_OVER_RATE(pinj_30r|ece8)|LEVEL_OVER_RATE(pinj_33l|ece8)|LEVEL_OVER_RATE(pinj_33r|ece8),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C4_PHASE_ece9,C4,PHASE(pinj_b|ece9),PHASE(pinj|ece9) = sum_b PHASE(pinj_b|ece9),PHASE(pinj|ece9),PHASE(pinj_15l|ece9)|PHASE(pinj_15r|ece9)|PHASE(pinj_21l|ece9)|PHASE(pinj_21r|ece9)|PHASE(pinj_30l|ece9)|PHASE(pinj_30r|ece9)|PHASE(pinj_33l|ece9)|PHASE(pinj_33r|ece9),9,"d/dt is linear and FD2_PHYSICAL_TIME_V1 is a fixed linear stencil on the shared grid, so dot(pinj) = sum_b dot(pinj_b); aggregate rate in NUMERATOR only",LOCAL_DOCUMENTED,False,9,PHASE(pinj|ece9)|PHASE(pinj_15l|ece9)|PHASE(pinj_15r|ece9)|PHASE(pinj_21l|ece9)|PHASE(pinj_21r|ece9)|PHASE(pinj_30l|ece9)|PHASE(pinj_30r|ece9)|PHASE(pinj_33l|ece9)|PHASE(pinj_33r|ece9),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
DEP_C6_LEVEL_ece9,C6,LEVEL_RATE(pinj_b|ece9),LEVEL_RATE(pinj|ece9) = sum_b LEVEL_RATE(pinj_b|ece9),LEVEL_RATE(pinj|ece9),LEVEL_RATE(pinj_15l|ece9)|LEVEL_RATE(pinj_15r|ece9)|LEVEL_RATE(pinj_21l|ece9)|LEVEL_RATE(pinj_21r|ece9)|LEVEL_RATE(pinj_30l|ece9)|LEVEL_RATE(pinj_30r|ece9)|LEVEL_RATE(pinj_33l|ece9)|LEVEL_RATE(pinj_33r|ece9),9,aggregate enters linearly: sum_b (a_b) = (sum_b a_b); pinj * dot(x_z) = sum_b pinj_b * dot(x_z),LOCAL_DOCUMENTED,False,4,LEVEL_RATE(pinj_15r|ece9)|LEVEL_RATE(pinj_21l|ece9)|LEVEL_RATE(pinj_21r|ece9)|LEVEL_RATE(pinj_33l|ece9),VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well defined but has no binding instance"
